"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"8600000US95664","ZCTA5 95664","417","82","10.8","11.3","0.0","8.0","7.0","7.8","3.8","5.9","18.0","14.2","8.2","7.8","19.7","12.6","17.7","13.3","7.2","8.9","7.7","8.4","79327","30816","91213","26223","23.3","(X)","(X)","(X)","(X)","(X)","306","75","9.8","13.6","0.0","10.8","5.6","8.5","0.0","10.8","15.4","17.0","3.9","6.1","20.9","16.1","24.2","17.0","9.8","12.0","10.5","11.5","91848","34855","109753","31640","(X)","(X)","21.9","(X)","(X)","(X)","306","75","9.8","13.6","0.0","10.8","5.6","8.5","0.0","10.8","15.4","17.0","3.9","6.1","20.9","16.1","24.2","17.0","9.8","12.0","10.5","11.5","91848","34855","N","N","(X)","(X)","(X)","(X)","(X)","(X)","111","69","13.5","19.1","0.0","26.5","10.8","17.9","14.4","20.6","25.2","25.5","19.8","23.6","16.2","20.1","0.0","26.5","0.0","26.5","0.0","26.5","38616","15154","40101","14596","(X)","(X)","(X)","(X)","27.0","(X)"
"8600000US95665","ZCTA5 95665","2018","199","6.4","4.9","2.6","2.5","14.3","5.7","14.2","6.5","14.4","5.8","14.7","5.9","11.1","4.7","14.5","6.0","0.8","1.0","6.9","4.9","48940","16345","75185","16825","29.3","(X)","(X)","(X)","(X)","(X)","1159","186","4.0","5.9","1.4","2.3","10.0","6.9","6.6","5.0","17.6","8.7","15.2","7.6","14.2","6.9","19.2","8.3","5.1","5.1","6.8","6.8","68097","12849","95046","26951","(X)","(X)","29.0","(X)","(X)","(X)","883","170","0.0","3.9","1.8","3.0","10.2","8.5","8.7","6.6","15.6","8.0","18.3","9.3","16.1","8.1","23.0","10.0","1.8","2.3","4.4","4.7","68892","9969","N","N","(X)","(X)","(X)","(X)","(X)","(X)","859","205","15.1","10.5","4.3","4.8","20.1","11.7","19.0","11.6","10.0","6.5","14.1","10.5","7.1","6.5","8.3","7.2","0.0","4.0","2.0","3.2","27072","13398","43780","11052","(X)","(X)","(X)","(X)","24.3","(X)"
"8600000US95666","ZCTA5 95666","2393","242","6.4","4.2","6.0","2.9","11.3","4.1","11.5","4.4","12.3","3.9","18.1","5.1","16.8","4.9","10.0","5.1","4.8","2.7","2.8","2.4","53281","7725","65622","7555","35.3","(X)","(X)","(X)","(X)","(X)","1652","234","4.2","3.3","0.5","0.8","2.0","1.6","10.2","5.1","12.0","4.8","23.7","7.5","23.5","6.7","14.5","7.2","6.7","3.8","2.8","3.2","70556","10602","80298","7775","(X)","(X)","33.8","(X)","(X)","(X)","1446","232","0.8","0.9","0.6","1.0","2.3","1.8","8.6","5.3","12.4","5.1","27.1","8.5","23.9","7.1","16.5","7.9","5.0","2.6","2.7","3.6","71250","8281","N","N","(X)","(X)","(X)","(X)","(X)","(X)","741","171","13.8","10.5","18.4","8.8","32.0","11.2","11.9","6.6","13.0","7.0","5.7","4.8","1.9","3.0","1.2","2.2","0.8","1.4","1.5","2.4","22841","3668","31250","8670","(X)","(X)","(X)","(X)","36.0","(X)"
"8600000US95667","ZCTA5 95667","14505","547","4.7","1.2","5.6","1.4","11.0","1.7","11.4","1.5","13.1","1.9","17.2","2.1","11.6","1.6","15.0","2.1","5.4","1.1","5.1","1.1","55710","4223","76129","4464","25.9","(X)","(X)","(X)","(X)","(X)","9406","381","3.2","1.4","3.5","1.4","6.1","1.7","8.9","1.8","11.0","2.3","17.9","2.7","14.6","2.3","20.1","3.0","8.0","1.8","6.8","1.6","74198","5597","90959","5842","(X)","(X)","26.7","(X)","(X)","(X)","7685","361","2.4","1.4","2.0","1.2","4.4","1.6","8.7","2.0","9.6","2.4","18.3","2.8","15.0","2.5","22.4","3.4","9.3","2.1","7.9","1.9","82008","8795","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5099","474","8.2","2.7","10.9","3.5","20.4","3.8","16.0","3.2","15.8","3.9","15.6","4.2","5.7","2.7","5.0","1.8","0.6","0.5","1.9","1.2","30258","2787","46665","7112","(X)","(X)","(X)","(X)","23.8","(X)"
"8600000US95668","ZCTA5 95668","307","53","8.1","8.2","4.2","4.5","13.7","6.9","2.0","2.0","11.7","5.7","22.5","7.7","11.7","5.2","12.1","8.2","7.5","4.8","6.5","3.7","65938","12581","86097","16555","26.4","(X)","(X)","(X)","(X)","(X)","203","40","4.9","6.6","0.0","15.8","9.4","8.2","2.0","2.5","11.8","8.1","18.7","7.2","16.7","7.9","18.2","11.6","11.3","7.4","6.9","4.6","79063","14270","97519","17820","(X)","(X)","36.5","(X)","(X)","(X)","164","39","0.0","19.1","0.0","19.1","11.6","10.1","1.2","1.7","9.1","8.2","15.9","7.7","20.7","9.8","22.6","13.2","12.2","8.2","6.7","5.2","85000","23702","N","N","(X)","(X)","(X)","(X)","(X)","(X)","104","42","14.4","18.6","12.5","13.3","22.1","15.5","1.9","2.7","11.5","12.1","31.7","18.9","0.0","27.9","0.0","27.9","0.0","27.9","5.8","5.9","33750","29928","63492","33407","(X)","(X)","(X)","(X)","6.7","(X)"
"8600000US95669","ZCTA5 95669","1056","152","5.6","3.7","1.6","1.7","5.5","3.6","11.8","6.1","10.5","4.7","23.3","7.6","16.1","7.1","11.1","4.9","8.0","4.9","6.5","3.8","64479","7680","82627","9841","30.8","(X)","(X)","(X)","(X)","(X)","800","127","1.0","1.1","0.4","0.5","3.0","2.8","9.5","5.0","10.0","5.3","25.1","8.7","19.0","8.9","12.9","6.3","10.5","6.1","8.6","4.9","80357","19510","97174","9990","(X)","(X)","28.8","(X)","(X)","(X)","714","119","0.6","0.9","0.4","0.6","2.4","2.6","6.9","4.5","9.1","5.0","23.5","9.2","21.3","9.6","14.4","7.0","11.8","6.9","9.7","5.5","83661","8220","N","N","(X)","(X)","(X)","(X)","(X)","(X)","256","98","21.5","15.2","5.5","7.3","16.0","13.2","17.6","18.7","9.4","8.2","19.1","18.6","5.5","8.5","5.5","5.8","0.0","12.8","0.0","12.8","33176","12655","35462","8516","(X)","(X)","(X)","(X)","32.0","(X)"
"8600000US95670","ZCTA5 95670","20127","414","5.0","1.0","5.1","0.9","9.7","1.3","10.5","1.3","15.1","1.8","19.3","1.5","13.1","1.4","13.2","1.4","4.9","0.9","4.3","0.8","55656","3317","73433","3144","24.1","(X)","(X)","(X)","(X)","(X)","13547","394","4.7","1.2","3.5","1.0","10.3","1.9","8.2","1.6","13.2","1.9","20.7","1.9","13.6","1.7","14.8","1.8","6.0","1.1","5.0","1.0","62027","2114","79807","4473","(X)","(X)","24.3","(X)","(X)","(X)","8804","450","2.9","1.0","1.4","0.7","6.9","1.9","5.2","1.6","12.6","2.4","19.4","2.2","16.1","2.0","20.1","2.6","8.6","1.7","6.9","1.6","77048","4938","97152","6734","(X)","(X)","(X)","(X)","(X)","(X)","6580","472","7.3","1.9","9.3","2.2","10.2","2.0","14.0","2.9","18.8","3.1","18.2","3.0","9.5","2.2","8.8","2.0","1.3","0.9","2.6","1.2","40550","2658","54121","3299","(X)","(X)","(X)","(X)","20.5","(X)"
"8600000US95672","ZCTA5 95672","1702","152","2.4","2.2","1.8","2.1","4.3","2.8","4.0","2.9","6.5","2.7","16.6","6.3","19.6","6.1","15.2","5.2","19.2","7.9","10.5","4.8","92464","8597","116655","14604","31.6","(X)","(X)","(X)","(X)","(X)","1469","162","1.0","1.7","2.1","2.4","2.1","2.5","4.1","3.4","6.3","3.0","13.6","5.3","21.9","7.0","15.0","5.9","21.7","9.1","12.1","5.6","96125","27835","125756","17199","(X)","(X)","32.2","(X)","(X)","(X)","1303","149","1.2","2.0","2.4","2.7","0.7","1.1","2.7","2.2","5.3","2.9","13.0","5.3","24.7","7.8","12.0","5.4","24.5","9.8","13.7","6.1","101250","33994","N","N","(X)","(X)","(X)","(X)","(X)","(X)","233","90","11.2","11.6","0.0","13.9","18.5","12.7","3.4","6.1","7.7","8.5","35.2","18.5","4.7","7.5","16.3","17.7","3.0","4.8","0.0","13.9","51378","8791","58461","17453","(X)","(X)","(X)","(X)","23.6","(X)"
"8600000US95673","ZCTA5 95673","4874","169","5.5","2.2","5.2","1.7","10.2","2.8","11.4","3.0","16.2","3.6","20.8","3.9","13.8","3.4","12.9","2.9","2.4","1.1","1.4","0.9","50854","3225","62473","4689","35.3","(X)","(X)","(X)","(X)","(X)","3439","199","4.5","2.5","3.0","1.7","8.1","3.0","10.1","3.3","17.8","4.3","20.4","4.3","18.3","4.9","13.1","3.3","3.2","1.6","1.5","1.1","54806","7097","67749","5881","(X)","(X)","38.5","(X)","(X)","(X)","2463","216","2.6","2.5","0.6","0.8","7.9","3.7","7.9","3.1","15.5","5.1","21.3","5.0","20.8","5.7","17.4","4.3","4.1","2.1","2.0","1.5","67662","8102","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1435","182","8.0","4.3","12.1","5.4","16.7","5.1","15.4","6.9","13.2","4.9","19.5","6.7","5.9","3.8","8.1","4.2","1.2","1.3","0.0","2.4","34333","2674","45016","5248","(X)","(X)","(X)","(X)","25.9","(X)"
"8600000US95674","ZCTA5 95674","291","38","3.4","2.8","2.7","1.8","9.3","5.1","6.5","3.7","13.1","5.5","15.1","5.4","19.6","7.7","18.9","5.4","3.1","2.6","8.2","3.8","74583","17291","99457","15285","29.9","(X)","(X)","(X)","(X)","(X)","209","31","3.8","3.6","1.0","1.4","7.7","5.6","4.8","3.6","7.7","7.2","17.2","6.6","18.7","7.8","24.4","7.1","3.3","3.4","11.5","5.3","86719","11619","117074","21055","(X)","(X)","32.1","(X)","(X)","(X)","153","29","5.2","4.9","0.0","20.3","5.2","4.4","6.5","4.9","4.6","6.6","12.4","5.8","14.4","8.3","31.4","9.2","4.6","4.6","15.7","7.3","100694","14990","N","N","(X)","(X)","(X)","(X)","(X)","(X)","82","24","2.4","3.5","7.3","5.3","23.2","13.8","11.0","8.1","17.1","11.8","18.3","12.4","13.4","14.4","4.9","5.7","2.4","3.5","0.0","33.2","40625","10764","48255","10012","(X)","(X)","(X)","(X)","23.2","(X)"
"8600000US95675","ZCTA5 95675","97","77","0.0","29.4","0.0","29.4","13.4","25.2","0.0","29.4","67.0","45.5","19.6","35.0","0.0","29.4","0.0","29.4","0.0","29.4","0.0","29.4","48285","8073","43305","5309","0.0","(X)","(X)","(X)","(X)","(X)","62","65","0.0","39.1","0.0","39.1","0.0","39.1","0.0","39.1","69.4","62.2","30.6","62.2","0.0","39.1","0.0","39.1","0.0","39.1","0.0","39.1","-","**","N","N","(X)","(X)","0.0","(X)","(X)","(X)","62","65","0.0","39.1","0.0","39.1","0.0","39.1","0.0","39.1","69.4","62.2","30.6","62.2","0.0","39.1","0.0","39.1","0.0","39.1","0.0","39.1","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","35","35","0.0","52.0","0.0","52.0","37.1","62.9","0.0","52.0","62.9","62.9","0.0","52.0","0.0","52.0","0.0","52.0","0.0","52.0","0.0","52.0","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)"
"8600000US95677","ZCTA5 95677","8915","234","5.9","1.7","4.4","1.3","7.1","1.4","7.1","2.0","12.6","2.1","16.1","2.3","15.4","2.5","18.7","2.7","8.0","1.8","4.7","1.3","69583","5382","83766","4590","23.9","(X)","(X)","(X)","(X)","(X)","6161","300","3.5","1.6","2.6","1.4","3.1","1.3","5.3","1.7","11.1","2.3","17.5","3.2","16.8","3.0","24.2","3.7","10.0","2.5","6.0","1.8","83785","5170","97340","5684","(X)","(X)","23.6","(X)","(X)","(X)","4694","272","2.3","1.5","1.0","0.8","2.4","1.4","4.4","1.3","8.8","2.2","14.9","3.5","18.9","3.9","28.7","4.2","11.3","3.0","7.3","2.2","98010","6015","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2754","285","11.6","3.8","10.2","3.4","16.3","3.3","10.5","4.2","15.8","4.4","14.2","3.3","11.5","4.1","6.9","2.7","1.5","1.0","1.6","1.5","36587","4827","49855","7123","(X)","(X)","(X)","(X)","24.3","(X)"
"8600000US95678","ZCTA5 95678","15849","437","5.1","1.3","4.2","1.0","8.3","1.6","9.8","1.9","12.1","1.4","18.4","2.0","13.4","1.8","18.1","2.0","6.4","1.1","4.2","1.1","62969","2795","78136","4192","23.1","(X)","(X)","(X)","(X)","(X)","9899","416","4.4","1.5","1.5","0.8","4.9","1.5","8.1","1.9","11.3","1.9","17.7","2.3","13.5","2.3","23.9","2.9","8.8","1.9","6.1","1.7","78787","5022","92628","6302","(X)","(X)","23.9","(X)","(X)","(X)","7454","414","1.3","0.9","1.2","0.8","3.8","1.3","5.0","2.1","9.1","2.1","17.1","2.6","15.8","2.9","28.7","3.5","10.5","2.3","7.5","2.3","93163","6565","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5950","409","8.6","2.8","8.3","2.6","13.5","3.0","13.8","3.9","12.8","3.0","19.4","3.4","12.4","2.9","8.1","2.5","2.1","1.2","1.1","0.9","40191","5273","52007","3925","(X)","(X)","(X)","(X)","21.0","(X)"
"8600000US95679","ZCTA5 95679","39","35","0.0","49.3","79.5","47.3","0.0","49.3","0.0","49.3","0.0","49.3","0.0","49.3","0.0","49.3","0.0","49.3","20.5","47.3","0.0","49.3","14073","121182","42685","68871","41.0","(X)","(X)","(X)","(X)","(X)","8","12","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","100.0","(X)","(X)","(X)","8","12","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","0.0","100.0","100.0","100.0","0.0","100.0","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","31","41","0.0","55.3","100.0","55.3","0.0","55.3","0.0","55.3","0.0","55.3","0.0","55.3","0.0","55.3","0.0","55.3","0.0","55.3","0.0","55.3","-","**","N","N","(X)","(X)","(X)","(X)","25.8","(X)"
"8600000US95680","ZCTA5 95680","49","54","53.1","53.1","0.0","44.0","0.0","44.0","0.0","44.0","0.0","44.0","46.9","53.1","0.0","44.0","0.0","44.0","0.0","44.0","0.0","44.0","-","**","N","N","0.0","(X)","(X)","(X)","(X)","(X)","49","54","53.1","53.1","0.0","44.0","0.0","44.0","0.0","44.0","0.0","44.0","46.9","53.1","0.0","44.0","0.0","44.0","0.0","44.0","0.0","44.0","-","**","N","N","(X)","(X)","0.0","(X)","(X)","(X)","23","37","0.0","64.2","0.0","64.2","0.0","64.2","0.0","64.2","0.0","64.2","100.0","64.2","0.0","64.2","0.0","64.2","0.0","64.2","0.0","64.2","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)"
"8600000US95681","ZCTA5 95681","425","108","7.1","7.6","8.7","13.2","3.8","4.3","16.2","11.3","24.0","13.2","10.6","8.4","2.6","4.1","27.1","14.8","0.0","7.9","0.0","7.9","44464","15254","60115","15638","33.6","(X)","(X)","(X)","(X)","(X)","319","100","0.0","10.4","11.6","17.2","5.3","6.4","7.8","8.6","21.6","16.7","14.1","11.3","3.4","5.6","36.1","19.8","0.0","10.4","0.0","10.4","59712","43475","70258","20645","(X)","(X)","31.3","(X)","(X)","(X)","238","91","0.0","13.6","15.5","22.4","3.4","5.6","0.0","13.6","15.5","16.4","18.9","15.3","4.6","7.6","42.0","23.8","0.0","13.6","0.0","13.6","73333","52277","N","N","(X)","(X)","(X)","(X)","(X)","(X)","106","60","28.3","32.1","0.0","27.5","7.5","13.5","33.0","32.4","31.1","41.6","0.0","27.5","0.0","27.5","0.0","27.5","0.0","27.5","0.0","27.5","30417","17999","28194","15008","(X)","(X)","(X)","(X)","40.6","(X)"
"8600000US95682","ZCTA5 95682","10926","354","3.1","1.5","3.8","1.2","7.5","1.7","6.6","1.5","10.5","2.2","15.6","2.7","15.2","2.6","17.2","2.2","10.9","2.2","9.6","2.2","77416","6717","97841","5497","26.9","(X)","(X)","(X)","(X)","(X)","8160","378","1.5","1.0","3.0","1.3","5.4","1.7","4.3","1.5","10.6","2.5","15.4","3.2","14.9","2.9","20.7","2.7","12.8","2.8","11.6","2.6","90921","6252","109220","7175","(X)","(X)","27.0","(X)","(X)","(X)","6508","393","0.4","0.5","1.4","0.8","4.3","1.6","4.3","1.5","9.3","2.7","15.0","3.8","14.7","3.1","22.2","3.4","15.1","3.2","13.3","3.1","101114","9898","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2766","279","7.8","4.2","6.6","3.1","15.4","5.5","13.0","4.3","12.1","4.5","17.8","5.2","12.8","4.3","6.4","3.8","4.6","2.7","3.5","3.2","42500","10255","58803","8179","(X)","(X)","(X)","(X)","24.9","(X)"
"8600000US95683","ZCTA5 95683","2596","124","4.3","3.4","0.6","1.0","3.0","2.2","5.2","3.3","7.6","4.8","13.0","5.2","16.1","5.5","23.8","5.5","12.7","3.8","13.5","4.6","100139","13017","124427","14707","21.3","(X)","(X)","(X)","(X)","(X)","2054","185","2.1","2.0","0.0","1.7","0.7","1.1","4.9","4.3","4.5","3.0","14.8","6.1","16.6","5.8","26.9","6.3","13.7","4.3","15.7","5.4","114052","13063","138239","17822","(X)","(X)","20.2","(X)","(X)","(X)","1816","195","0.8","1.3","0.0","1.9","0.8","1.3","5.5","4.8","4.1","3.0","12.5","6.2","17.8","6.5","25.1","6.4","15.5","4.9","17.8","6.2","118673","8414","N","N","(X)","(X)","(X)","(X)","(X)","(X)","542","157","12.5","13.9","3.0","4.6","11.8","9.5","6.5","7.9","19.4","17.9","7.6","8.2","14.4","16.1","13.1","10.9","8.9","9.0","3.0","4.9","47639","36617","68967","18548","(X)","(X)","(X)","(X)","25.5","(X)"
"8600000US95684","ZCTA5 95684","1443","241","3.3","3.0","5.2","5.1","15.9","8.5","14.7","8.5","9.8","5.4","17.2","8.9","14.3","7.9","5.6","3.9","1.5","2.2","12.6","8.4","52292","16321","81430","21419","39.6","(X)","(X)","(X)","(X)","(X)","940","248","5.5","6.4","9.1","7.7","7.7","8.0","7.2","5.5","10.5","8.3","18.4","12.6","16.1","10.5","5.3","4.6","2.2","3.3","17.9","12.0","63300","14455","98304","30155","(X)","(X)","39.0","(X)","(X)","(X)","805","247","0.0","4.3","9.1","8.7","8.9","9.4","8.4","6.2","12.3","9.1","12.8","10.2","18.8","12.0","6.2","5.5","2.6","4.0","20.9","14.2","63850","38347","N","N","(X)","(X)","(X)","(X)","(X)","(X)","503","165","6.2","6.9","0.0","6.7","24.5","16.0","28.6","20.1","6.0","5.7","14.9","12.8","10.9","13.2","6.2","6.7","0.0","6.7","2.8","4.5","32886","11717","48078","13955","(X)","(X)","(X)","(X)","40.6","(X)"
"8600000US95685","ZCTA5 95685","1990","230","5.0","2.9","4.3","2.9","12.9","4.8","8.8","3.4","12.0","4.3","19.1","6.3","15.3","6.0","14.2","5.1","3.9","2.8","4.5","3.3","60648","6725","84945","21951","26.0","(X)","(X)","(X)","(X)","(X)","1271","210","1.3","2.0","0.4","1.5","5.0","3.2","10.1","6.0","7.6","4.1","24.0","9.1","20.1","8.4","21.1","8.7","4.0","3.5","6.5","4.8","78693","16736","110034","32563","(X)","(X)","26.1","(X)","(X)","(X)","1070","201","0.0","3.2","0.3","0.5","4.2","3.2","8.9","5.8","6.3","3.7","24.7","10.7","23.8","9.3","19.4","9.4","4.8","4.2","7.7","5.6","81611","9361","N","N","(X)","(X)","(X)","(X)","(X)","(X)","719","132","13.9","8.3","9.0","6.3","27.7","10.4","7.2","4.4","20.6","8.3","9.7","6.2","7.2","9.1","3.1","4.8","1.5","2.4","0.0","4.7","24803","8892","36551","8201","(X)","(X)","(X)","(X)","24.5","(X)"
"8600000US95686","ZCTA5 95686","363","60","9.4","7.0","11.0","7.5","17.6","8.1","18.5","8.5","17.1","9.0","12.9","7.8","2.2","3.4","8.3","7.2","1.9","3.2","1.1","1.9","31438","4787","42913","8168","25.9","(X)","(X)","(X)","(X)","(X)","222","53","9.5","11.4","3.6","5.7","18.5","10.1","17.6","11.5","16.2","11.4","14.4","10.6","3.6","5.4","13.5","11.8","3.2","5.3","0.0","14.5","35556","9663","48031","10996","(X)","(X)","23.4","(X)","(X)","(X)","137","55","0.0","22.3","5.8","9.5","12.4","11.7","19.7","15.6","24.1","16.8","16.8","13.7","5.8","8.5","10.2","11.4","5.1","8.3","0.0","22.3","41250","10789","N","N","(X)","(X)","(X)","(X)","(X)","(X)","141","46","17.7","14.2","22.7","14.9","19.1","14.0","11.3","12.2","18.4","15.2","7.8","8.9","0.0","21.8","0.0","21.8","0.0","21.8","2.8","5.0","19375","8478","31436","11968","(X)","(X)","(X)","(X)","21.3","(X)"
"8600000US95687","ZCTA5 95687","21282","937","3.3","0.9","4.1","0.9","5.8","1.1","6.2","1.2","11.1","1.6","20.7","1.7","17.5","2.0","17.5","2.0","8.2","1.1","5.7","1.3","73684","2467","86715","2780","24.1","(X)","(X)","(X)","(X)","(X)","14398","757","3.5","1.2","2.3","1.0","4.2","1.4","5.0","1.2","8.0","1.7","19.0","2.2","18.4","2.4","21.8","2.9","10.2","1.3","7.5","1.7","85693","4160","98328","4004","(X)","(X)","23.7","(X)","(X)","(X)","10006","755","1.3","0.6","1.0","0.6","1.6","0.8","2.5","0.9","5.1","1.2","19.2","2.4","20.3","2.9","26.5","3.6","14.2","1.8","8.2","2.0","97522","6118","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6884","543","5.7","1.9","7.8","2.3","11.0","2.6","9.5","2.8","18.2","3.4","23.5","3.4","13.0","3.0","6.6","1.8","3.2","1.9","1.4","1.0","46222","4537","56334","3763","(X)","(X)","(X)","(X)","23.2","(X)"
"8600000US95688","ZCTA5 95688","12579","489","3.5","1.3","3.9","1.2","5.6","1.8","6.6","1.7","9.3","1.5","17.8","2.2","14.7","2.2","19.2","2.0","9.8","1.7","9.6","1.8","81860","5162","98645","4208","26.8","(X)","(X)","(X)","(X)","(X)","9314","389","2.7","1.1","2.2","1.1","4.8","2.2","4.7","1.7","8.1","1.7","16.9","2.5","15.4","2.4","22.5","2.6","11.8","2.2","11.0","2.2","91222","5564","108103","5257","(X)","(X)","26.0","(X)","(X)","(X)","7271","417","1.0","0.6","0.5","0.4","2.5","2.1","2.4","1.2","8.2","2.1","14.9","2.8","17.1","2.7","25.5","3.0","14.2","2.5","13.9","2.6","105488","8233","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3265","332","7.0","3.3","9.6","3.4","6.8","2.6","12.4","4.0","14.0","3.4","20.4","4.6","13.1","4.1","10.4","3.1","1.7","1.2","4.5","2.6","50325","6211","65178","6933","(X)","(X)","(X)","(X)","27.4","(X)"
"8600000US95689","ZCTA5 95689","475","106","3.8","6.1","6.7","7.6","9.5","8.6","7.8","9.0","20.0","10.4","4.6","5.3","17.3","10.7","22.3","11.6","8.0","8.3","0.0","7.1","56875","52838","73583","15488","12.8","(X)","(X)","(X)","(X)","(X)","333","108","0.0","10.0","0.0","10.0","6.0","9.2","8.4","11.9","19.2","13.1","6.6","7.4","24.6","14.8","23.7","14.8","11.4","12.2","0.0","10.0","84563","23340","86825","21740","(X)","(X)","12.3","(X)","(X)","(X)","322","108","0.0","10.3","0.0","10.3","6.2","9.5","8.7","12.2","19.9","13.6","6.8","7.6","22.0","14.5","24.5","15.5","11.8","12.6","0.0","10.3","86667","27433","N","N","(X)","(X)","(X)","(X)","(X)","(X)","142","69","12.7","19.6","22.5","23.4","17.6","19.6","6.3","10.1","21.8","18.7","0.0","21.6","0.0","21.6","19.0","22.4","0.0","21.6","0.0","21.6","22100","19952","42531","25053","(X)","(X)","(X)","(X)","14.1","(X)"
"8600000US95690","ZCTA5 95690","743","121","0.0","4.6","9.6","7.7","5.2","5.5","10.9","8.4","11.7","6.7","33.0","13.9","3.0","2.8","10.1","6.6","7.9","5.0","8.6","5.9","56101","8266","84725","15861","36.2","(X)","(X)","(X)","(X)","(X)","512","119","0.0","6.6","2.1","3.3","1.8","2.8","13.9","11.5","12.3","9.6","32.2","18.0","2.7","3.2","13.3","9.5","11.5","7.2","10.2","7.8","63875","15432","100954","22265","(X)","(X)","34.2","(X)","(X)","(X)","412","103","0.0","8.1","2.7","4.1","0.0","8.1","1.9","3.4","15.3","11.6","33.3","17.6","3.4","4.0","16.5","11.0","14.3","9.3","12.6","9.8","71250","41071","N","N","(X)","(X)","(X)","(X)","(X)","(X)","231","90","0.0","14.0","26.0","21.5","13.0","16.3","4.3","6.8","10.4","8.1","34.6","23.2","3.5","5.4","3.0","5.3","0.0","14.0","5.2","8.0","37875","27507","48358","17240","(X)","(X)","(X)","(X)","40.7","(X)"
